ID,Block/Item,Mod,Unlocalised name,Class
590,Block,BetterDungeons,tile.CapsuleStation,chocolate.mods.BD.block.BlockCapsule
591,Block,BetterDungeons,tile.BetterDungeonSpawner,chocolate.mods.BD.block.BlockMobSpawner
592,Block,BetterDungeons,tile.BannerHolder,chocolate.mods.BD.block.BlockBannerStand
593,Block,BetterDungeons,tile.bdTable,chocolate.mods.BD.block.BlockAltar
594,Block,BetterDungeons,tile.bdArmorStand,chocolate.mods.BD.block.BlockArmorStand
602,Block,ImmibisCore,tile.dimanchor,mods.immibis.chunkloader.BlockChunkLoader
603,Block,InfiniTubes,tile.infinitubes.conduit,mods.immibis.infinitubes.InfiniTubeBlock
604,Block,InfiniTubes,tile.null,mods.immibis.infinitubes.MachineBlock
605,Block,LiquidXP,tile.null,mods.immibis.lxp.LXPMachineBlock
606,Block,ImmibisCore,tile.null,mods.immibis.ccperiphs.BlockPeriphs
607,Block,ImmibisCore,tile.null,mods.immibis.ccperiphs.lan.BlockLANWire
615,Block,ImmibisCore,tile.null,mods.immibis.tubestuff.BlockTubestuff
616,Block,ImmibisCore,tile.null,mods.immibis.tubestuff.BlockStorage
650,Block,advancedgenetics,tile.autoScraper,com.advGenetics.Blocks.BlockAutoScraper
651,Block,advancedgenetics,tile.combustionGenerator,com.advGenetics.Blocks.BlockCombustionGenerator
652,Block,advancedgenetics,tile.combustionGeneratorIdle,com.advGenetics.Blocks.BlockCombustionGenerator
653,Block,advancedgenetics,tile.dnaAnalyser,com.advGenetics.Blocks.BlockDNAAnalyser
654,Block,advancedgenetics,tile.dnaAutoSplitter,com.advGenetics.Blocks.BlockDNAAutoSplitter
655,Block,advancedgenetics,tile.dnaBreeder,com.advGenetics.Blocks.BlockDNABreeder
656,Block,advancedgenetics,tile.centrifuge,com.advGenetics.Blocks.BlockCentrifuge
657,Block,advancedgenetics,tile.dnaCloner,com.advGenetics.Blocks.BlockDNACloner
658,Block,advancedgenetics,tile.dnaCombiner,com.advGenetics.Blocks.BlockDNACombiner
659,Block,advancedgenetics,tile.dnaEncoder,com.advGenetics.Blocks.BlockDNAEncoder
660,Block,advancedgenetics,tile.dnaExtractor,com.advGenetics.Blocks.BlockDNAExtractor
661,Block,advancedgenetics,tile.dnaInsulator,com.advGenetics.Blocks.BlockDNAInsulator
662,Block,advancedgenetics,tile.dnaRemover,com.advGenetics.Blocks.BlockDNARemover
663,Block,advancedgenetics,tile.dnaSplitter,com.advGenetics.Blocks.BlockDNASplitter
664,Block,advancedgenetics,tile.dnaTransmutator,com.advGenetics.Blocks.BlockDNATransmutator
665,Block,advancedgenetics,tile.deathEnderChest,com.advGenetics.Blocks.BlockDeathEnderchest
666,Block,advancedgenetics,tile.healCrystalBlock,com.advGenetics.Blocks.BlockHealCrystal
667,Block,advancedgenetics,tile.microscope,com.advGenetics.Blocks.BlockMicroscope
701,Block,EnderIO,tile.enderIO:blockEnderIo,crazypants.enderio.enderface.BlockEnderIO
702,Block,EnderIO,tile.enderIO:blockConduitBundle,crazypants.enderio.conduit.BlockConduitBundle
703,Block,EnderIO,tile.enderIO:blockConduitFacade,crazypants.enderio.conduit.facade.BlockConduitFacade
704,Block,EnderIO,tile.enderIO:blockFusedQuartz,crazypants.enderio.material.BlockFusedQuartz
705,Block,EnderIO,tile.enderio.blockStirlingGenerator,crazypants.enderio.machine.generator.BlockStirlingGenerator
706,Block,EnderIO,tile.enderio.blockReservoir,crazypants.enderio.machine.reservoir.BlockReservoir
707,Block,EnderIO,tile.enderio.blockAlloySmelter,crazypants.enderio.machine.alloy.BlockAlloySmelter
708,Block,EnderIO,tile.enderio.blockPainter,crazypants.enderio.machine.painter.BlockPainter
709,Block,EnderIO,tile.enderIO:blockCustomFence,crazypants.enderio.machine.painter.BlockCustomFence
710,Block,EnderIO,tile.enderIO:blockCustomFenceGate,crazypants.enderio.machine.painter.BlockCustomFenceGate
711,Block,EnderIO,tile.enderIO:blockCustomWall,crazypants.enderio.machine.painter.BlockCustomWall
712,Block,EnderIO,tile.enderIO:blockCustomStair,crazypants.enderio.machine.painter.BlockCustomStair
713,Block,EnderIO,tile.enderio.blockSolarPanel,crazypants.enderio.machine.solar.BlockSolarPanel
714,Block,EnderIO,tile.enderio.blockElectricLight,crazypants.enderio.machine.light.BlockElectricLight
715,Block,EnderIO,tile.enderIO:blockLightNode,crazypants.enderio.machine.light.BlockLightNode
716,Block,EnderIO,tile.enderio.blockCapacitorBank,crazypants.enderio.machine.power.BlockCapacitorBank
717,Block,EnderIO,tile.enderIO:blockCustomSlab,crazypants.enderio.machine.painter.BlockCustomSlab
718,Block,EnderIO,tile.enderIO:blockCustomSlab,crazypants.enderio.machine.painter.BlockCustomSlab
719,Block,EnderIO,tile.enderio.blockCrusher,crazypants.enderio.machine.crusher.BlockCrusher
720,Block,EnderIO,tile.enderio.blockHyperCube,crazypants.enderio.machine.hypercube.BlockHyperCube
721,Block,EnderIO,tile.enderio.blockPowerMonitor,crazypants.enderio.machine.monitor.BlockPowerMonitor
722,Block,EnderIO,tile.enderio.blockTravelPlatform,crazypants.enderio.teleport.BlockTravelAnchor
900,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
901,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
902,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
903,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
904,Block,AppliedEnergistics,AppEng.Blocks.TinyTNT,appeng.compatabilty.tnt.BlockTinyTNT
905,Block,extracells,tile.block.fluid.void,extracells.blocks.BlockVoidFluid
906,Block,extracells,tile.block.fluid.interface,extracells.blocks.BlockInterFaceFluid
907,Block,extracells,tile.block.fluid.levelemitter,extracells.blocks.BlockLevelEmitterFluid
909,Block,extracells,tile.block.walrus,extracells.blocks.BlockWalrus
910,Block,extracells,tile.block.solderingstation,extracells.blocks.BlockSolderingStation
911,Block,extracells,tile.block.medropper,extracells.blocks.BlockMEDropper
912,Block,extracells,tile.block.mebattery,extracells.blocks.BlockMEBattery
913,Block,extracells,tile.block.hardmedrive,extracells.blocks.BlockHardMEDrive
914,Block,extracells,tile.block.fluid.bus.import,extracells.blocks.BlockBusFluidImport
915,Block,extracells,tile.block.fluid.bus.export,extracells.blocks.BlockBusFluidExport
916,Block,extracells,tile.block.fluid.bus.storage,extracells.blocks.BlockBusFluidStorage
917,Block,extracells,tile.block.fluid.terminal,extracells.blocks.BlockTerminalFluid
918,Block,extracells,tile.block.fluid.transitionplane,extracells.blocks.BlockFluidTransitionPlane
919,Block,extracells,tile.block.certustank,extracells.blocks.BlockCertusTank
920,Block,StevesCarts,tile.SC2:BlockMetalStorage,vswe.stevescarts.Blocks.BlockMetalStorage
921,Block,StevesCarts,tile.SC2:BlockCargoManager,vswe.stevescarts.Blocks.BlockCargoManager
922,Block,StevesCarts,tile.SC2:BlockCartAssembler,vswe.stevescarts.Blocks.BlockCartAssembler
923,Block,StevesCarts,tile.SC2:BlockJunction,vswe.stevescarts.Blocks.BlockRailJunction
924,Block,StevesCarts,tile.SC2:BlockAdvDetector,vswe.stevescarts.Blocks.BlockRailAdvDetector
925,Block,StevesCarts,tile.SC2:BlockActivator,vswe.stevescarts.Blocks.BlockActivator
926,Block,StevesCarts,tile.SC2:BlockDistributor,vswe.stevescarts.Blocks.BlockDistributor
927,Block,StevesCarts,tile.SC2:BlockDetector,vswe.stevescarts.Blocks.BlockDetector
928,Block,StevesCarts,tile.SC2:upgrade,vswe.stevescarts.Blocks.BlockUpgrade
929,Block,StevesCarts,tile.SC2:BlockLiquidManager,vswe.stevescarts.Blocks.BlockLiquidManager
930,Block,extracells,tile.block.fluid.crafter,extracells.blocks.BlockFluidCrafter
931,Block,extracells,tile.block.fluid.monitor.storage,extracells.blocks.BlockMonitorStorageFluid
975,Block,IronChest,tile.IronChest,cpw.mods.ironchest.BlockIronChest
1000,Block,factorization,tile.null,factorization.shared.BlockFactorization
1001,Block,factorization,tile.lightair,factorization.wrath.BlockLightAir
1002,Block,factorization,tile.factorization.ResourceBlock,factorization.common.BlockResource
1003,Block,factorization,tile.bedrock,net.minecraft.block.Block
1004,Block,factorization,tile.factorization:darkIronOre,factorization.darkiron.BlockDarkIronOre
1010,Block,Minecraft,tile.netherores.hellfish,powercrystals.netherores.world.BlockHellfish
1011,Block,NetherOres,tile.netherores.ore.0,powercrystals.netherores.ores.BlockNetherOres
1012,Block,NetherOres,tile.netherores.ore.1,powercrystals.netherores.ores.BlockNetherOres
1020,Block,MineFactoryReloaded,tile.mfr.machine.0,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
1021,Block,MineFactoryReloaded,tile.mfr.conveyor,powercrystals.minefactoryreloaded.block.BlockConveyor
1022,Block,MineFactoryReloaded,tile.mfr.rubberwood.log,powercrystals.minefactoryreloaded.block.BlockRubberWood
1023,Block,MineFactoryReloaded,tile.mfr.rubberwood.leaves,powercrystals.minefactoryreloaded.block.BlockRubberLeaves
1024,Block,MineFactoryReloaded,tile.mfr.rubberwood.sapling,powercrystals.minefactoryreloaded.block.BlockRubberSapling
1025,Block,MineFactoryReloaded,tile.mfr.rail.cargo.dropoff,powercrystals.minefactoryreloaded.block.BlockRailCargoDropoff
1026,Block,MineFactoryReloaded,tile.mfr.rail.cargo.pickup,powercrystals.minefactoryreloaded.block.BlockRailCargoPickup
1027,Block,MineFactoryReloaded,tile.mfr.rail.passenger.dropoff,powercrystals.minefactoryreloaded.block.BlockRailPassengerDropoff
1028,Block,MineFactoryReloaded,tile.mfr.rail.passenger.pickup,powercrystals.minefactoryreloaded.block.BlockRailPassengerPickup
1029,Block,MineFactoryReloaded,tile.mfr.stainedglass.block,powercrystals.minefactoryreloaded.block.BlockFactoryGlass
1030,Block,MineFactoryReloaded,tile.mfr.stainedglass.pane,powercrystals.minefactoryreloaded.block.BlockFactoryGlassPane
1031,Block,MineFactoryReloaded,tile.mfr.machine.1,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
1032,Block,MineFactoryReloaded,tile.mfr.road,powercrystals.minefactoryreloaded.block.BlockFactoryRoad
1033,Block,MineFactoryReloaded,tile.mfr.decorativebrick,powercrystals.minefactoryreloaded.block.BlockFactoryDecorativeBricks
1034,Block,MineFactoryReloaded,tile.mfr.decorativestone,powercrystals.minefactoryreloaded.block.BlockDecorativeStone
1035,Block,MineFactoryReloaded,fluid.mfr.liquid.milk.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1036,Block,MineFactoryReloaded,fluid.mfr.liquid.meat.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1037,Block,MineFactoryReloaded,fluid.mfr.liquid.sludge.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1038,Block,MineFactoryReloaded,fluid.mfr.liquid.pinkslime.still,powercrystals.minefactoryreloaded.block.BlockPinkSlimeFluid
1039,Block,MineFactoryReloaded,fluid.mfr.liquid.sewage.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1040,Block,MineFactoryReloaded,fluid.mfr.liquid.chocolatemilk.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1041,Block,MineFactoryReloaded,fluid.mfr.liquid.mobessence.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1042,Block,MineFactoryReloaded,fluid.mfr.liquid.mushroomsoup.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1043,Block,MineFactoryReloaded,fluid.mfr.liquid.biofuel.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
1044,Block,MineFactoryReloaded,tile.mfr.cable.redstone,powercrystals.minefactoryreloaded.block.BlockRedNetCable
1045,Block,MineFactoryReloaded,tile.mfr.rednet.logic,powercrystals.minefactoryreloaded.block.BlockRedNetLogic
1046,Block,MineFactoryReloaded,tile.mfr.machine.2,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
1048,Block,MineFactoryReloaded,tile.mfr.vinescaffold,powercrystals.minefactoryreloaded.block.BlockVineScaffold
1049,Block,MineFactoryReloaded,tile.mfr.rednet.panel,powercrystals.minefactoryreloaded.block.BlockRedNetPanel
1050,Block,MineFactoryReloaded,tile.mfr.detcord,powercrystals.minefactoryreloaded.block.BlockDetCord
1100,Block,PortalGun,tile.PortalMod,portalgun.common.block.BlockPortalMod
1101,Block,PortalGun,tile.PortalMultiBlock,portalgun.common.block.BlockMulti
1110,Block,arsmagica2,tile.arsmagica2:arcanereconstructor,am2.blocks.BlockArcaneReconstructor
1111,Block,arsmagica2,tile.arsmagica2:blockastralbarrier,am2.blocks.BlockAstralBarrier
1112,Block,arsmagica2,tile.arsmagica2:aum,am2.blocks.AMFlower
1113,Block,arsmagica2,tile.arsmagica2:blockcaster,am2.blocks.BlockCaster
1114,Block,arsmagica2,tile.arsmagica2:blue_orchid,am2.blocks.AMFlower
1115,Block,arsmagica2,tile.arsmagica2:calefactor,am2.blocks.BlockCalefactor
1116,Block,arsmagica2,tile.arsmagica2:casterRune,am2.blocks.BlockCasterRune
1117,Block,arsmagica2,tile.arsmagica2:altarOfCreation,am2.blocks.BlockCraftingAltar
1118,Block,arsmagica2,tile.arsmagica2:crystalpillar,am2.blocks.BlockCrystalPillar
1119,Block,arsmagica2,tile.arsmagica2:darknexus,am2.blocks.BlockEssenceNexus
1120,Block,arsmagica2,tile.arsmagica2:particleEmitter,am2.blocks.BlockParticleEmitter
1121,Block,arsmagica2,tile.arsmagica2:desert_nova,am2.blocks.BlockDesertNova
1122,Block,arsmagica2,tile.arsmagica2:essenceconduit,am2.blocks.BlockEssenceConduit
1123,Block,arsmagica2,tile.arsmagica2:essencenexus,am2.blocks.BlockEssenceNexus
1124,Block,arsmagica2,tile.arsmagica2:essence_refiner,am2.blocks.BlockEssenceRefiner
1126,Block,arsmagica2,tile.arsmagica2:illusionBlock,am2.blocks.IllusionBlock
1127,Block,arsmagica2,tile.arsmagica2:gold_inlay,am2.blocks.BlockInlay
1128,Block,arsmagica2,tile.arsmagica2:iron_inlay,am2.blocks.BlockInlay
1129,Block,arsmagica2,tile.arsmagica2:redstone_inlay,am2.blocks.BlockInlay
1130,Block,arsmagica2,tile.arsmagica2:inscriptionTable,am2.blocks.BlockInscriptionTable
1131,Block,arsmagica2,tile.arsmagica2:keystonechest,am2.blocks.BlockKeystoneChest
1132,Block,arsmagica2,tile.arsmagica2:blockkeystonerecepticle,am2.blocks.BlockKeystoneReceptacle
1133,Block,arsmagica2,tile.arsmagica2:lectern,am2.blocks.BlockLectern
1135,Block,arsmagica2,tile.arsmagica2:liquidEssence,am2.blocks.liquid.BlockLiquidEssence
1136,Block,arsmagica2,tile.arsmagica2:magetorch,am2.blocks.BlockMageLight
1137,Block,arsmagica2,tile.arsmagica2:magicWall,am2.blocks.BlockMagicWall
1138,Block,arsmagica2,tile.arsmagica2:mana_battery,am2.blocks.BlockManaBattery
1140,Block,arsmagica2,tile.arsmagica2:occulus,am2.blocks.BlockOcculus
1141,Block,arsmagica2,tile.arsmagica2:ores,am2.blocks.BlockAMOre
1142,Block,arsmagica2,tile.arsmagica2:blockseerstone,am2.blocks.BlockSeerStone
1143,Block,arsmagica2,tile.arsmagica2:spellRune,am2.blocks.BlockGroundRuneSpell
1144,Block,arsmagica2,tile.arsmagica2:summoner,am2.blocks.BlockSummoner
1145,Block,arsmagica2,tile.arsmagica2:tarmaroot,am2.blocks.BlockTarmaRoot
1146,Block,arsmagica2,tile.arsmagica2:blockthorns,am2.blocks.BlockThorns
1147,Block,arsmagica2,tile.arsmagica2:vinteumTorch,am2.blocks.VinteumTorch
1148,Block,arsmagica2,tile.arsmagica2:wakebloom,am2.blocks.BlockWakebloom
1149,Block,arsmagica2,tile.arsmagica2:witchwoodleaves,am2.blocks.BlockWitchwoodLeaves
1150,Block,arsmagica2,tile.arsmagica2:witchwoodlog,am2.blocks.BlockWitchwoodLog
1151,Block,arsmagica2,tile.arsmagica2:planksWitchwood,am2.blocks.WitchwoodPlanks
1152,Block,arsmagica2,tile.arsmagica2:witchwoodDoubleSlab,am2.blocks.WitchwoodSlabs
1153,Block,arsmagica2,tile.arsmagica2:witchwoodSingleSlab,am2.blocks.WitchwoodSlabs
1154,Block,arsmagica2,tile.arsmagica2:stairsWitchwood,am2.blocks.WitchwoodStairs
1155,Block,arsmagica2,tile.arsmagica2:saplingWitchwood,am2.blocks.WitchwoodSapling
1156,Block,arsmagica2,tile.arsmagica2:invisibleUtility,am2.blocks.BlockInvisibleUtility
1157,Block,arsmagica2,tile.arsmagica2:magiciansWorkbench,am2.blocks.BlockMagiciansWorkbench
1158,Block,arsmagica2,tile.arsmagica2:magic_sigil,am2.blocks.BlockMagicSigil
1159,Block,arsmagica2,tile.arsmagica2:everstone,am2.blocks.BlockEverstone
1160,Block,arsmagica2,tile.arsmagica2:keystoneTrapdoor,am2.blocks.BlockKeystoneTrapdoor
1161,Block,arsmagica2,tile.arsmagica2:keystoneDoor,am2.blocks.BlockKeystoneDoor
1162,Block,arsmagica2,tile.arsmagica2:slipstreamGenerator,am2.blocks.BlockSlipstreamGenerator
1225,Block,ComputerCraft,tile.cccomputer,dan200.computer.shared.BlockComputerMFR
1226,Block,ComputerCraft,tile.ccdiskdrive,dan200.computer.shared.BlockPeripheral
1227,Block,CCTurtle,tile.ccturtle,dan200.turtle.shared.BlockTurtleMFR
1228,Block,CCTurtle,tile.ccturtle,dan200.turtle.shared.BlockTurtleExpandedMFR
1229,Block,ComputerCraft,tile.cccable,dan200.computer.shared.BlockCable
1230,Block,CCTurtle,tile.ccturtle,dan200.turtle.shared.BlockTurtleAdvancedMFR
1275,Block,Mystcraft,tile.myst.bookstand,com.xcompwiz.mystcraft.block.BlockBookstand
1276,Block,Mystcraft,tile.myst.crystal,com.xcompwiz.mystcraft.block.BlockCrystal
1277,Block,Mystcraft,tile.myst.lectern,com.xcompwiz.mystcraft.block.BlockLectern
1278,Block,Mystcraft,tile.myst.linkmodifier,com.xcompwiz.mystcraft.block.BlockLinkModifier
1280,Block,Mystcraft,tile.myst.receptacle,com.xcompwiz.mystcraft.block.BlockBookReceptacle
1281,Block,Mystcraft,tile.myst.starfissure,com.xcompwiz.mystcraft.block.BlockStarFissure
1282,Block,Mystcraft,tile.myst.unstable,com.xcompwiz.mystcraft.block.BlockDecay
1284,Block,Mystcraft,tile.myst.inkmixer,com.xcompwiz.mystcraft.block.BlockInkMixer
1285,Block,Mystcraft,tile.myst.bookbinder,com.xcompwiz.mystcraft.block.BlockBookBinder
1286,Block,Mystcraft,tile.myst.fluid,com.xcompwiz.mystcraft.block.BlockFluidMyst
1300,Block,chococraft,tile.item.gysahlGreenBlock,chococraft.common.items.BlockGysahlGreen
1301,Block,chococraft,tile.item.gysahlStemBlock,chococraft.common.items.BlockGysahlStem
1302,Block,chococraft,tile.item.strawBlock,chococraft.common.items.BlockStraw
1311,Block,StevesFactoryManager,tile.sfm.BlockMachineManager,vswe.stevesfactory.blocks.BlockManager
1312,Block,StevesFactoryManager,tile.sfm.BlockCable,vswe.stevesfactory.blocks.BlockCable
1313,Block,StevesFactoryManager,tile.null,vswe.stevesfactory.blocks.BlockCableRelay
1314,Block,StevesFactoryManager,tile.sfm.BlockCableOutput,vswe.stevesfactory.blocks.BlockCableOutput
1315,Block,StevesFactoryManager,tile.sfm.BlockCableInput,vswe.stevesfactory.blocks.BlockCableInput
1316,Block,StevesFactoryManager,tile.sfm.BlockCableCreative,vswe.stevesfactory.blocks.BlockCableCreative
1317,Block,StevesFactoryManager,tile.null,vswe.stevesfactory.blocks.BlockCableIntake
1318,Block,StevesFactoryManager,tile.sfm.BlockCableBUD,vswe.stevesfactory.blocks.BlockCableBUD
1319,Block,StevesFactoryManager,tile.sfm.BlockCableBreaker,vswe.stevesfactory.blocks.BlockCableBreaker
1320,Block,StevesFactoryManager,tile.null,vswe.stevesfactory.blocks.BlockCableCluster
1321,Block,StevesFactoryManager,tile.null,vswe.stevesfactory.blocks.BlockCableCamouflages
1322,Block,StevesFactoryManager,tile.sfm.BlockCableSign,vswe.stevesfactory.blocks.BlockCableSign
1345,Block,Sync,tile.Sync_ShellConstructor,sync.common.block.BlockDualVertical
1352,Block,EnhancedPortals3,tile.decoration,uk.co.shadeddimensions.ep3.block.BlockDecoration
1353,Block,EnhancedPortals3,tile.stabilizer,uk.co.shadeddimensions.ep3.block.BlockStabilizer
1354,Block,EnhancedPortals3,tile.frame,uk.co.shadeddimensions.ep3.block.BlockFrame
1355,Block,EnhancedPortals3,tile.portal,uk.co.shadeddimensions.ep3.block.BlockPortal
1356,Block,EnhancedPortals3,tile.crafting,uk.co.shadeddimensions.ep3.block.BlockCrafting
1376,Block,Forestry,tile.for.lepidopterology,forestry.core.gadgets.BlockBase
1377,Block,Forestry,tile.for.arboriculture,forestry.core.gadgets.BlockBase
1378,Block,Forestry,tile.candle,forestry.apiculture.gadgets.BlockCandle
1379,Block,Forestry,tile.stump,forestry.apiculture.gadgets.BlockStump
1380,Block,Forestry,tile.for.planks,forestry.arboriculture.gadgets.BlockPlanks
1381,Block,Forestry,tile.stained,forestry.core.gadgets.BlockStainedGlass
1382,Block,Forestry,tile.alveary,forestry.apiculture.gadgets.BlockAlveary
